id	filename	md5	size	state
25d00401-5200-417f-8955-ddba65eebdb7	TCGA-AA-A02E-01Z-00-DX1.04D47621-9DCF-437C-A4D6-44D17579FE6D.svs	6ce648cb975dd66d7884252867d0fcde	638400086	released
cd316e1d-8468-4aff-aa55-685dab5f9b19	TCGA-CK-5916-01Z-00-DX1.726a78b1-e64f-4dd6-8f7e-e43e98f1f453.svs	7787d8fbc1a50d0e6c0af9ce94c41d86	1180333133	released
aa21c004-1a95-43df-8523-a64f6e9e73ea	TCGA-G4-6297-01Z-00-DX1.3e37fa8b-c10e-4e44-9933-5bcbbe088fe0.svs	96f20217bda40d648f7782fe79a4621b	948949867	released
65d4d30f-b02d-43b1-be7e-ea8da14e0f88	TCGA-D5-6541-01Z-00-DX1.b342c06b-8c59-4218-82f5-388568037e41.svs	e4364da76aa7f8b4076e0db450a397e0	817110635	released
57c2d0c6-5dfa-4c95-982c-6c189d9b9ad6	TCGA-CM-5864-01Z-00-DX1.2cb87875-6cae-4d8e-9c93-4a83941c0ca9.svs	8225d8734d1845c7c1bd08ca8b86cce4	816045533	released
f1d67a87-f8cd-49e7-803b-e686e5aee85f	TCGA-WS-AB45-01Z-00-DX1.1FD99E7A-830F-40DC-98CD-53C62C678AC6.svs	efadc855b8556ab5a389bf2161b802f8	1165858209	released
5858e780-9a2b-4020-bc48-924d974d9344	TCGA-CA-5797-01Z-00-DX1.6549a80e-4b68-4147-949b-6149ab680313.svs	1e9449990d78917a3a586407691f37d6	367291891	released
45847d26-d445-4bcd-a9c8-5beb47cc5f8f	TCGA-AZ-6607-01Z-00-DX1.b0a25161-7e13-42d6-9271-ecc5ecce2232.svs	a79242ac84ed01a901ac1b47d4a9ba19	907148471	released
b6c0ea5f-32d3-4210-b85b-9cb435e8167e	TCGA-AA-3494-01Z-00-DX1.E275AF20-3AA7-4191-BD1F-FFE744CA6A2F.svs	24045d59ba9c9c989cb23fa6a349c790	9102328	released
7046e623-8670-4b8e-b1da-e2b91021b520	TCGA-A6-A5ZU-01Z-00-DX1.8E7A136C-46C4-4233-A747-EBDC4F3227FB.svs	fe4bf70e6ebfb79b1e15b1cca6f20e5c	237676301	released
2efd0746-94de-4e08-b7f9-e9babfeb84c3	TCGA-CM-4747-01Z-00-DX1.e0fac451-1322-464e-b718-174e9db33f39.svs	4e8c95284ffb2ae1afdc9aabd9ed6bb9	553303925	released
d9984adc-6367-49bc-9a7a-f9787db08be4	TCGA-DM-A28E-01Z-00-DX1.4381ffe6-3918-4fdd-b192-000f2b737b22.svs	51f790060e2a1fd1810d1866bc57ddc1	1389916197	released
2d961af6-9f08-4db7-92b2-52b2380cd022	TCGA-CK-6747-01Z-00-DX1.7824596c-84db-4bee-b149-cd8f617c285f.svs	bb38bdc8c4904f2360508405093105c1	841386755	released
dffdc56e-f1f5-4a1b-a16b-561462b3b740	TCGA-4N-A93T-01Z-00-DX1.82E240B1-22C3-46E3-891F-0DCE35C43F8B.svs	101243b373ac1cb67b393c510872855b	938870973	released
b1a1c99c-e3f9-4190-a0b8-06dddbc1ed79	TCGA-AA-A00F-01Z-00-DX1.7E748515-2D18-4061-AF9A-E1446E44E7B8.svs	1e3dd0900b932ae652e912d58e72fb83	265520030	released
35c1e23c-8adb-4a7f-865f-be1d6e10b3ef	TCGA-AA-3489-01Z-00-DX1.AE299B70-B14C-4FFE-B1F9-38B2EB267FA9.svs	4d0517059a282253dd048d176eb40e32	7610002	released
2fcfc546-8fa2-4f4f-92e1-12b4f6434a51	TCGA-CK-6746-01Z-00-DX1.0aae8eec-1e82-494b-8779-d79fea8bec0c.svs	d65b76a220e98802b5928fc387086f11	696389971	released
a781f94d-72ef-4ee0-98e1-4ec63f509c77	TCGA-D5-5537-01Z-00-DX1.14709d4c-eba0-48d0-87b8-5f34f74429d6.svs	415646c83a3a03b3e53ab2df952116fa	908864705	released
a8b0f094-f4cc-42d0-9168-41b5691765ff	TCGA-AA-A017-01Z-00-DX1.E7B1384E-3C57-4CE5-B85E-3B8FD328B5A2.svs	54e31b1b4bceddd8a0a4f934e15c4d29	566921464	released
